THÁNG,NỘI DUNG CHI,PHÂN LOẠI,SỐ TIỀN,DÒNG TIỀN,TÀI CHÍNH
2021.03,qc san,Marketing chạy Quảng cáo,30.000.000,Biến phí,Chi phí bán hàng
2021.03,qc san,Marketing chạy Quảng cáo,30.000.000,Biến phí,Chi phí bán hàng
2021.03,qc san,Marketing chạy Quảng cáo,50.000.000,Biến phí,Chi phí bán hàng
2021.03,qc san,Marketing chạy Quảng cáo,30.000.000,Biến phí,Chi phí bán hàng
2021.03,qc san,Marketing chạy Quảng cáo,30.000.000,Biến phí,Chi phí bán hàng
2021.03,qc san,Marketing chạy Quảng cáo,30.000.000,Biến phí,Chi phí bán hàng
2021.03,qc san,Marketing chạy Quảng cáo,30.000.000,Biến phí,Chi phí bán hàng
2021.03,5c,Chi phí Mặt bằng,50.715.000,Định phí,Chi phí QLDN
2021.03,203 đ,Chi phí Mặt bằng,17.000.000,Định phí,Chi phí QLDN
2021.03,điện nước 5c,Điện + Nước,6.000.000,Định phí,Chi phí hành chính
2021.03,điện nước 203,Điện + Nước,1.300.000,Định phí,Chi phí hành chính
2021.03,đô thị,Mua đồ hành chính,500.000,Biến phí,Chi phí hành chính
2021.03,bằng bs Linh,Thuê bằng,6.500.000,Định phí,Chi phí QLDN
2021.03,thuê xe cty 24/03-24/04,Mua đồ hành chính,10.500.000,Biến phí,Chi phí hành chính
2021.03,chi y tế,Bảo hiểm,4.000.000,Định phí,Chi phí QLDN
2021.03,4n thuê xe cũ,Mua đồ hành chính,2.000.000,Biến phí,Chi phí hành chính
2021.03,chế tài bảo hiểm xe cũ,Mua đồ hành chính,1.500.000,Biến phí,Chi phí hành chính
2021.03,bảo hiểm nhân viên,Bảo hiểm,29.685.919,Định phí,Chi phí QLDN
2021.03,"tẩy trắng, giấy kháng khuẨn",Bảo hiểm,23.940.000,Định phí,Chi phí QLDN
2021.03,Thanh Ngọc t1+t2,Tiền vật liệu,46.319.000,Biến phí,Chi phí giá vốn
2021.03,"màn xương T1,T2,T3",Tiền vật liệu,12.850.000,Biến phí,Chi phí giá vốn
2021.03,10 ống che tủy,Tiền vật liệu,26.480.000,Biến phí,Chi phí giá vốn
2021.03,thuốc hạ sốt và 10c nước truyền,Tiền vật liệu,620.000,Biến phí,Chi phí giá vốn
2021.03,tiền mua bàn aq và trợ lý,Mua sắm tài sản,700.000,Chi phí khác,Chi phí khác
2021.03,Ghế aq,Mua sắm tài sản,595.000,Chi phí khác,Chi phí khác
2021.03,Lab,Tiền Lab,314.670.500,Biến phí,Chi phí giá vốn
2021.03,Bs Nguyễn,Thuê bằng,16.000.000,Định phí,Chi phí QLDN
2021.03,lương cứng t3,Lương,349.717.558,Định phí,Chi phí QLDN
2021.03,Lương KPI t3,KPI,278.193.260,Biến phí,Chi phí bán hàng
2021.04,Tổng hợp,Mua đồ hành chính,0,Biến phí,Chi phí hành chính
2021.04,hoa trái cây,Mua đồ hành chính,857.000,Biến phí,Chi phí hành chính
2021.04,phí cà thẻ t4,Phí cà thẻ,7.057.400,Biến phí,Chi phí bán hàng
2021.04,hoa trái cây,Mua đồ hành chính,910.000,Biến phí,Chi phí hành chính
2021.04,cúng m1,Mua đồ hành chính,914.000,Biến phí,Chi phí hành chính
2021.04,hoa trái cây,Mua đồ hành chính,930.000,Biến phí,Chi phí hành chính
2021.04,hoa trái cây,Mua đồ hành chính,923.000,Biến phí,Chi phí hành chính
2021.04,cúng m2,Mua đồ hành chính,1.004.000,Biến phí,Chi phí hành chính
2021.04,chè 26n pk+203,Mua đồ hành chính,1.040.000,Biến phí,Chi phí hành chính
2021.04,"tinh dầu, các loại chất tẩy rửa đồ vs, đồ ăn quầy tpv, bịch, ly...",Mua đồ hành chính,9.401.000,Biến phí,Chi phí hành chính
2021.04,"tinh dầu, các loại chất tẩy rửa, đồ vs bên vp",Mua đồ hành chính,926.000,Biến phí,Chi phí hành chính
2021.04,nước uống pk,Mua đồ hành chính,1.000.000,Biến phí,Chi phí hành chính
2021.04,nước uống pk,Mua đồ hành chính,1.000.000,Biến phí,Chi phí hành chính
2021.04,nước uống pk,Mua đồ hành chính,1.000.000,Biến phí,Chi phí hành chính
2021.04,nước uống pk,Mua đồ hành chính,1.000.000,Biến phí,Chi phí hành chính
2021.04,dphuc PT,Mua đồ hành chính,1.030.000,Biến phí,Chi phí hành chính
2021.04,áo bs,Mua đồ hành chính,700.000,Biến phí,Chi phí hành chính
2021.04,áo đồng phục teambuilding,Mua đồ hành chính,2.000.000,Biến phí,Chi phí hành chính
2021.04,Quần đồng phục,Mua đồ hành chính,3.120.000,Biến phí,Chi phí hành chính
2021.04,viết bài web,Marketing chạy Quảng cáo,3.080.000,Biến phí,Chi phí bán hàng
2021.04,100 phần quà tặng khacha,Marketing chạy Quảng cáo,5.880.000,Biến phí,Chi phí bán hàng
2021.04,10 máy tăm nước,Marketing chạy Quảng cáo,7.500.000,Biến phí,Chi phí bán hàng
2021.04,100p tặng khacha,Marketing chạy Quảng cáo,5.880.000,Biến phí,Chi phí bán hàng
2021.04,tăm nước san,Marketing chạy Quảng cáo,7.500.000,Biến phí,Chi phí bán hàng
2021.04,% trả góp 33442,Marketing chạy Quảng cáo,930.000,Biến phí,Chi phí bán hàng
2021.04,% trả góp 34371,Marketing chạy Quảng cáo,1.394.954,Biến phí,Chi phí bán hàng
2021.04,% trả góp 33299,Marketing chạy Quảng cáo,1.394.954,Biến phí,Chi phí bán hàng
2021.04,100p quà tặng khách,Marketing chạy Quảng cáo,5.880.000,Biến phí,Chi phí bán hàng
2021.04,Gói quà tặng khách,Marketing chạy Quảng cáo,120.000,Biến phí,Chi phí bán hàng
2021.04,in phom răng để bàn,Marketing chạy Quảng cáo,40.000,Biến phí,Chi phí bán hàng
2021.04,% trả góp 34633,Marketing chạy Quảng cáo,1.394.954,Biến phí,Chi phí bán hàng
2021.04,33.566 đ,Marketing chạy Quảng cáo,465.000,Biến phí,Chi phí bán hàng
2021.04,35.387 đ,Marketing chạy Quảng cáo,1.023.000,Biến phí,Chi phí bán hàng
2021.04,sửa máy cvr,Mua đồ hành chính,340.000,Biến phí,Chi phí hành chính
2021.04,băng keo,Mua đồ hành chính,45.000,Biến phí,Chi phí hành chính
2021.04,túi zip đựng mẫu,Mua đồ hành chính,480.000,Biến phí,Chi phí hành chính
2021.04,chân bảng mkt,Mua đồ hành chính,650.000,Biến phí,Chi phí hành chính
2021.04,hotline 0978,Mua đồ hành chính,200.000,Biến phí,Chi phí hành chính
2021.04,máy chấm công,Mua đồ hành chính,3.650.000,Biến phí,Chi phí hành chính
2021.04,sửa đền p3,Mua đồ hành chính,100.000,Biến phí,Chi phí hành chính
2021.04,chi phí làm web San,Mua đồ hành chính,11.000.000,Biến phí,Chi phí hành chính
2021.04,phạt đỗ xe sai,Mua đồ hành chính,900.000,Biến phí,Chi phí hành chính
2021.04,đèn nvs,Mua đồ hành chính,160.000,Biến phí,Chi phí hành chính
2021.04,nhậu y tế,Mua đồ hành chính,5.000.000,Biến phí,Chi phí hành chính
2021.04,nước lavie vp,Mua đồ hành chính,882.000,Biến phí,Chi phí hành chính
2021.04,rác,Mua đồ hành chính,110.000,Biến phí,Chi phí hành chính
2021.04,đèn led p.mkt,Mua đồ hành chính,180.000,Biến phí,Chi phí hành chính
2021.04,thuế hộ kd cá thể (máy cà thẻ cho khách) T11-12/2020 và T1-T3/2021,Mua đồ hành chính,7.674.000,Biến phí,Chi phí hành chính
2021.04,thuế môn bài 2021,Mua đồ hành chính,1.000.000,Biến phí,Chi phí hành chính
2021.04,băng keo,Mua đồ hành chính,50.000,Biến phí,Chi phí hành chính
2021.04,bảng tên,Mua đồ hành chính,280.000,Biến phí,Chi phí hành chính
2021.04,bản vẽ san,Mua đồ hành chính,1.500.000,Biến phí,Chi phí hành chính
2021.04,cọc teambuilding,Mua đồ hành chính,60.000.000,Biến phí,Chi phí hành chính
2021.04,hotline 0978,Mua đồ hành chính,200.000,Biến phí,Chi phí hành chính
2021.04,gia hạn mail san,Mua đồ hành chính,1.267.000,Biến phí,Chi phí hành chính
2021.04,sửa máy hấp,Mua đồ hành chính,200.000,Biến phí,Chi phí hành chính
2021.04,in decal,Mua đồ hành chính,360.000,Biến phí,Chi phí hành chính
2021.04,hotline 0342xxx,Mua đồ hành chính,1.157.000,Biến phí,Chi phí hành chính
2021.04,bia teambuilding,Mua đồ hành chính,2.359.000,Biến phí,Chi phí hành chính
2021.04,phí chụp ảnh teambuiding,Mua đồ hành chính,2.000.000,Biến phí,Chi phí hành chính
2021.04,3 tấm hình teambuilding,Mua đồ hành chính,230.000,Biến phí,Chi phí hành chính
2021.04,tay cần chống rung,Mua đồ hành chính,2.190.000,Biến phí,Chi phí hành chính
2021.04,dọn phòng đào tạo,Mua đồ hành chính,400.000,Biến phí,Chi phí hành chính
2021.04,ghế phòng đào tạo,Mua đồ hành chính,7.700.000,Biến phí,Chi phí hành chính
2021.04,tiếp khách nội bộ,Tiếp khách,225.000,Định phí,Chi phí hành chính
2021.04,tiếp sếp,Mua đồ hành chính,2.708.000,Biến phí,Chi phí hành chính
2021.04,máy tính và ổ cứng cho designer,Mua sắm tài sản,6.290.000,Chi phí khác,Chi phí khác
2021.04,mua dụng cụ đào tạo 28/04,Mua sắm tài sản,221.000,Chi phí khác,Chi phí khác
2021.04,vệ sinh kính pk,Mua đồ hành chính,1.000.000,Biến phí,Chi phí hành chính
2021.04,quà tặng CA p.Tân định,Mua đồ hành chính,1.600.000,Biến phí,Chi phí hành chính
2021.04,hotline 0978,Mua đồ hành chính,200.000,Biến phí,Chi phí hành chính
2021.04,ổ cắm bìa lỗ,Mua đồ hành chính,435.000,Biến phí,Chi phí hành chính
2021.04,grap khách,Mua đồ hành chính,34.000,Biến phí,Chi phí hành chính
2021.04,xăng 1/4,Mua đồ hành chính,700.000,Biến phí,Chi phí hành chính
2021.04,vá xe,Mua đồ hành chính,70.000,Biến phí,Chi phí hành chính
2021.04,bãi xe t4,Mua đồ hành chính,2.000.000,Biến phí,Chi phí hành chính
2021.04,"grap 3,4/04",Mua đồ hành chính,245.000,Biến phí,Chi phí hành chính
2021.04,cơm khách,Mua đồ hành chính,50.000,Biến phí,Chi phí hành chính
2021.04,grap,Mua đồ hành chính,315.000,Biến phí,Chi phí hành chính
2021.04,"cơm khách 5,6,7",Mua đồ hành chính,250.000,Biến phí,Chi phí hành chính
2021.04,"xăng 4/4,7/4",Mua đồ hành chính,1.400.000,Biến phí,Chi phí hành chính
2021.04,phí đường,Mua đồ hành chính,25.000,Biến phí,Chi phí hành chính
2021.04,cháo khách,Mua đồ hành chính,50.000,Biến phí,Chi phí hành chính
2021.04,grap,Mua đồ hành chính,246.000,Biến phí,Chi phí hành chính
2021.04,grap,Mua đồ hành chính,50.000,Biến phí,Chi phí hành chính
2021.04,cơm khách,Mua đồ hành chính,215.000,Biến phí,Chi phí hành chính
2021.04,grap khách,Mua đồ hành chính,394.000,Biến phí,Chi phí hành chính
2021.04,cơm khách,Mua đồ hành chính,105.000,Biến phí,Chi phí hành chính
2021.04,xăằn 10-14/04,Mua đồ hành chính,1.400.000,Biến phí,Chi phí hành chính
2021.04,phí ship,Mua đồ hành chính,102.000,Biến phí,Chi phí hành chính
2021.04,grap,Mua đồ hành chính,300.000,Biến phí,Chi phí hành chính
2021.04,grap,Mua đồ hành chính,665.000,Biến phí,Chi phí hành chính
2021.04,grap,Mua đồ hành chính,1.040.000,Biến phí,Chi phí hành chính
2021.04,cơm khách,Mua đồ hành chính,208.000,Biến phí,Chi phí hành chính
2021.04,grap,Mua đồ hành chính,145.000,Biến phí,Chi phí hành chính
2021.04,xăng 16/04,Mua đồ hành chính,702.000,Biến phí,Chi phí hành chính
2021.04,phí đường,Mua đồ hành chính,185.000,Biến phí,Chi phí hành chính
2021.04,grap,Mua đồ hành chính,720.000,Biến phí,Chi phí hành chính
2021.04,cháo khách,Mua đồ hành chính,30.000,Biến phí,Chi phí hành chính
2021.04,grap,Mua đồ hành chính,345.000,Biến phí,Chi phí hành chính
2021.04,cơm khách,Mua đồ hành chính,205.000,Biến phí,Chi phí hành chính
2021.04,grap,Mua đồ hành chính,350.000,Biến phí,Chi phí hành chính
2021.04,phí đường,Mua đồ hành chính,220.000,Biến phí,Chi phí hành chính
2021.04,xăng 20-25/04,Mua đồ hành chính,1.400.000,Biến phí,Chi phí hành chính
2021.04,cơm khách,Mua đồ hành chính,105.000,Biến phí,Chi phí hành chính
2021.04,cơm khách,Mua đồ hành chính,175.000,Biến phí,Chi phí hành chính
2021.04,xăng 29/04,Mua đồ hành chính,700.000,Biến phí,Chi phí hành chính
2021.04,qc san,Marketing chạy Quảng cáo,30.000.000,Biến phí,Chi phí bán hàng
2021.04,qc san,Marketing chạy Quảng cáo,30.000.000,Biến phí,Chi phí bán hàng
2021.04,qc san,Marketing chạy Quảng cáo,30.000.000,Biến phí,Chi phí bán hàng
2021.04,qc san,Marketing chạy Quảng cáo,30.000.000,Biến phí,Chi phí bán hàng
2021.04,qc san,Marketing chạy Quảng cáo,50.000.000,Biến phí,Chi phí bán hàng
2021.04,qc san,Marketing chạy Quảng cáo,30.000.000,Biến phí,Chi phí bán hàng
2021.04,qc san,Marketing chạy Quảng cáo,30.000.000,Biến phí,Chi phí bán hàng
2021.04,qc san,Marketing chạy Quảng cáo,30.000.000,Biến phí,Chi phí bán hàng
2021.04,qc San,Marketing chạy Quảng cáo,30.000.000,Biến phí,Chi phí bán hàng
2021.04,"Đô thị, y tế",Mua đồ hành chính,4.500.000,Biến phí,Chi phí hành chính
2021.04,5c,Chi phí Mặt bằng,50.715.000,Định phí,Chi phí QLDN
2021.04,203 đ,Marketing chạy Quảng cáo,17.000.000,Biến phí,Chi phí bán hàng
2021.04,điện nước 5c,Điện + Nước,10.820.000,Định phí,Chi phí hành chính
2021.04,điện 203,Điện + Nước,1.696.000,Định phí,Chi phí hành chính
2021.04,"thuê vp (T2,3,4)",Chi phí Mặt bằng,27.000.000,Định phí,Chi phí QLDN
2021.04,bs linh,Thuê bằng,6.500.000,Định phí,Chi phí QLDN
2021.04,điện vp,Điện + Nước,3.060.000,Định phí,Chi phí hành chính
2021.04,thuê xe,Mua đồ hành chính,10.500.000,Biến phí,Chi phí hành chính
2021.04,bảo hiểm nv,Bảo hiểm,19.840.000,Định phí,Chi phí QLDN
2021.04,Bs Nguyễn,Thuê bằng,16.000.000,Định phí,Chi phí QLDN
2021.04,lab,Tiền Lab,293.620.000,Biến phí,Chi phí giá vốn
2021.04,chữa tủy,Tiền vật liệu,17.750.000,Biến phí,Chi phí giá vốn
2021.04,thuốc,Tiền vật liệu,9.500.000,Biến phí,Chi phí giá vốn
2021.04,công nợ Thanh Ngọc San,Tiền vật liệu,70.415.000,Biến phí,Chi phí giá vốn
2021.04,máy xquang san,Mua sắm tài sản,23.267.000,Chi phí khác,Chi phí khác
2021.04,Quỹ thưởng,Quỹ thưởng tổng cuối năm,44.000.000,Định phí,Chi phí khác
2021.04,lương cứng t4,Lương,595.981.544,Định phí,Chi phí QLDN
2021.04,Lương KPI tháng 4,KPI,507.183.775,Biến phí,Chi phí bán hàng
2021.05,Tổng hợp,Mua đồ hành chính,0,Biến phí,Chi phí hành chính
2021.05,hoa trái cây,Mua đồ hành chính,875.000,Biến phí,Chi phí hành chính
2021.05,hoa trái cây,Mua đồ hành chính,948.000,Biến phí,Chi phí hành chính
2021.05,cúng m16,Mua đồ hành chính,990.000,Biến phí,Chi phí hành chính
2021.05,hoa trái cây,Mua đồ hành chính,942.000,Biến phí,Chi phí hành chính
2021.05,hoa trái cây,Mua đồ hành chính,934.000,Biến phí,Chi phí hành chính
2021.05,cúng m2,Mua đồ hành chính,951.000,Biến phí,Chi phí hành chính
2021.05,chè 28n,Mua đồ hành chính,1.120.000,Biến phí,Chi phí hành chính
2021.05,hoa trái cây,Mua đồ hành chính,928.000,Biến phí,Chi phí hành chính
2021.05,nước lavie vp,Mua đồ hành chính,588.000,Biến phí,Chi phí hành chính
2021.05,10th suối,Mua đồ hành chính,750.000,Biến phí,Chi phí hành chính
2021.05,"tinh dầu, các loại chất tẩy rửa đồ vs, đồ ăn quầy tpv, bịch, ly...",Mua đồ hành chính,10.114.000,Biến phí,Chi phí hành chính
2021.05,5b nước,Mua đồ hành chính,250.000,Biến phí,Chi phí hành chính
2021.05,10th suối,Mua đồ hành chính,750.000,Biến phí,Chi phí hành chính
2021.05,nước 5b,Mua đồ hành chính,250.000,Biến phí,Chi phí hành chính
2021.05,10th suối,Mua đồ hành chính,750.000,Biến phí,Chi phí hành chính
2021.05,nước 5b,Mua đồ hành chính,250.000,Biến phí,Chi phí hành chính
2021.05,10th suối,Mua đồ hành chính,750.000,Biến phí,Chi phí hành chính
2021.05,nước,Mua đồ hành chính,1.000.000,Biến phí,Chi phí hành chính
2021.05,giày dphuc,Mua đồ hành chính,420.000,Biến phí,Chi phí hành chính
2021.05,dphuc,Mua đồ hành chính,2.700.000,Biến phí,Chi phí hành chính
2021.05,in áo đồng phục,Mua đồ hành chính,1.380.000,Biến phí,Chi phí hành chính
2021.05,"mua nẹp dây điện, đầu cáp",Mua đồ hành chính,195.000,Biến phí,Chi phí hành chính
2021.05,Phí viết bài website t4,Marketing chạy Quảng cáo,3.060.000,Biến phí,Chi phí bán hàng
2021.05,thẻ bảo hành,Mua đồ hành chính,4.700.000,Biến phí,Chi phí hành chính
2021.05,3 khung treo hình teambuilding,Mua đồ hành chính,483.000,Biến phí,Chi phí hành chính
2021.05,phí bạn hỗ trợ làm tiktok nha khoa,Mua đồ hành chính,4.000.000,Biến phí,Chi phí hành chính
2021.05,in thư cảm ơn,Mua đồ hành chính,1.100.000,Biến phí,Chi phí hành chính
2021.05,photo tài liệu,Mua đồ hành chính,216.000,Biến phí,Chi phí hành chính
2021.05,nhang,Mua đồ hành chính,200.000,Biến phí,Chi phí hành chính
